DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,Yogunluk
2024-10-14 15:00:00,41.1026000976563,28.7896728515625,sxk3z4,5,72,37,86,Az
2024-10-17 05:00:00,41.1520385742188,28.1085205078125,sx7fpe,40,40,40,1,Az
2024-10-12 11:00:00,41.0092163085938,28.9105224609375,sxk93c,3,102,24,131,Orta
2024-10-14 01:00:00,41.0202026367188,28.7677001953125,sxk3qe,9,76,42,15,Az
2024-10-01 03:00:00,40.8334350585938,29.3280029296875,sxkb73,18,167,70,69,Az
2024-10-08 05:00:00,41.2454223632813,28.5589599609375,sxk69u,52,111,82,9,Az
2024-10-17 07:00:00,41.0147094726563,29.2730712890625,sxkc64,46,164,97,466,Cok
2024-10-04 11:00:00,41.1190795898438,28.2513427734375,sxk1fv,56,178,89,182,Orta
2024-10-05 17:00:00,41.0311889648438,28.9544677734375,sxk96v,3,61,25,67,Az
2024-10-06 17:00:00,41.1135864257813,29.4268798828125,sxkcvs,22,127,81,29,Az
2024-10-12 17:00:00,41.0147094726563,28.9544677734375,sxk96f,1,64,17,192,Orta
2024-10-29 12:00:00,41.0311889648438,29.0972900390625,sxk9qj,4,142,47,242,Orta
2024-10-08 18:00:00,40.9927368164063,29.0313720703125,sxk9hw,2,63,21,187,Orta
2024-10-17 03:00:00,41.0092163085938,29.0533447265625,sxk9m1,10,76,38,6,Az
2024-10-19 11:00:00,40.9762573242188,29.1412353515625,sxk9p5,3,93,28,106,Orta
2024-10-07 08:00:00,41.0971069335938,27.9986572265625,sx7cv1,26,121,67,37,Az
2024-10-15 21:00:00,41.0696411132813,29.0863037109375,sxk9tu,6,71,29,15,Az
2024-10-06 04:00:00,40.8663940429688,29.4049072265625,sxkbmp,55,136,92,23,Az
2024-10-27 11:00:00,40.8663940429688,29.2620849609375,sxkb3z,3,90,52,105,Orta
2024-10-20 09:00:00,41.1849975585938,29.1961669921875,sxkf23,64,87,75,2,Az
2024-10-16 12:00:00,41.0037231445313,28.9434814453125,sxk968,6,113,57,320,Cok
2024-10-25 18:00:00,41.0586547851563,28.8555908203125,sxk98d,2,41,16,117,Orta
2024-10-17 18:00:00,40.9048461914063,29.2840576171875,sxkbdq,2,74,27,190,Orta
2024-10-30 22:00:00,40.8938598632813,29.1961669921875,sxkb8k,3,90,33,51,Az
2024-10-29 20:00:00,41.1410522460938,29.4708251953125,sxkfn9,52,112,82,25,Az
2024-10-31 04:00:00,41.0421752929688,28.9105224609375,sxk93z,8,138,69,72,Az
2024-10-04 01:00:00,41.0311889648438,29.0863037109375,sxk9mv,3,122,48,78,Az
2024-10-30 07:00:00,41.0256958007813,29.1302490234375,sxk9qu,1,99,42,497,Cok
2024-10-15 23:00:00,41.0641479492188,28.9544677734375,sxk9dg,5,144,51,195,Orta
2024-10-04 11:00:00,40.8609008789063,29.2950439453125,sxkb6w,6,45,25,39,Az
2024-10-26 09:00:00,41.0037231445313,28.7127685546875,sxk3m2,3,70,31,89,Az
2024-10-29 13:00:00,41.0916137695313,28.8555908203125,sxk9b8,6,85,59,10,Az
2024-10-06 07:00:00,40.9487915039063,29.1522216796875,sxk8zq,8,91,49,21,Az
2024-10-14 22:00:00,40.9048461914063,29.2950439453125,sxkbdw,10,84,53,47,Az
2024-10-28 12:00:00,41.2179565429688,28.6029052734375,sxk66z,39,148,78,127,Orta
2024-10-07 17:00:00,41.0421752929688,28.8006591796875,sxk3rr,2,71,36,145,Orta
2024-10-14 12:00:00,40.8609008789063,29.2950439453125,sxkb6w,2,39,20,37,Az
2024-10-30 04:00:00,41.0366821289063,28.8885498046875,sxk93q,5,128,57,42,Az
2024-10-19 21:00:00,41.0751342773438,29.3170166015625,sxkcej,53,103,80,18,Az
2024-10-15 15:00:00,41.1685180664063,29.5257568359375,sxkfpy,31,106,71,21,Az
2024-10-05 00:00:00,40.9268188476563,29.1522216796875,sxk8z6,4,113,59,285,Orta
2024-10-24 15:00:00,41.1795043945313,29.1961669921875,sxkf22,43,93,69,14,Az
2024-10-12 16:00:00,41.0586547851563,28.6798095703125,sxk3sd,25,85,53,18,Az
2024-10-12 03:00:00,41.1190795898438,28.9434814453125,sxk9ft,47,135,72,110,Orta
2024-10-29 12:00:00,41.1300659179688,29.0643310546875,sxk9vr,2,57,30,15,Az
2024-10-26 16:00:00,40.9597778320313,29.3389892578125,sxkc58,5,143,82,95,Az
2024-10-14 15:00:00,41.0751342773438,28.6578369140625,sxk3sj,3,72,33,157,Orta
2024-10-17 12:00:00,40.9597778320313,29.0643310546875,sxk9j2,46,46,46,1,Az
2024-10-03 03:00:00,41.0037231445313,28.8226318359375,sxk3rb,7,59,28,8,Az
2024-10-15 15:00:00,41.0751342773438,28.9434814453125,sxk9dt,2,57,21,208,Orta
2024-10-02 01:00:00,41.2289428710938,28.5479736328125,sxk699,69,135,99,6,Az
2024-10-10 02:00:00,41.0421752929688,28.9654541015625,sxk97p,6,92,50,63,Az
2024-10-15 19:00:00,41.2124633789063,27.9656982421875,sx7fkq,62,153,92,61,Az
2024-10-31 23:00:00,41.0256958007813,28.6138916015625,sxk37h,19,113,61,102,Orta
2024-10-13 19:00:00,41.1300659179688,29.0643310546875,sxk9vr,6,61,30,19,Az
2024-10-03 02:00:00,41.0751342773438,29.0093994140625,sxk9sj,21,84,57,70,Az
2024-10-07 21:00:00,41.0256958007813,29.2401123046875,sxkc3k,8,108,53,140,Orta
2024-10-25 18:00:00,41.0971069335938,28.7896728515625,sxk3z1,1,88,30,158,Orta
2024-10-04 04:00:00,41.0586547851563,28.7017822265625,sxk3t4,15,157,74,159,Orta
2024-10-23 08:00:00,41.1410522460938,28.4820556640625,sxk601,53,176,108,64,Az
2024-10-08 22:00:00,41.0916137695313,28.8446044921875,sxk9b2,54,108,68,45,Az
2024-10-30 23:00:00,41.0971069335938,29.0972900390625,sxk9y1,3,154,52,79,Az
2024-10-14 12:00:00,41.0971069335938,28.9764404296875,sxk9g3,6,138,46,385,Cok
2024-10-15 23:00:00,41.0861206054688,29.0533447265625,sxk9tp,4,61,29,15,Az
2024-10-18 23:00:00,41.1080932617188,29.0863037109375,sxk9vg,7,58,32,16,Az
2024-10-19 16:00:00,41.0586547851563,28.4600830078125,sxk1xd,36,136,92,93,Az
2024-10-16 09:00:00,41.1245727539063,29.3609619140625,sxkcun,63,116,85,18,Az
2024-10-16 18:00:00,41.0256958007813,28.6907958984375,sxk3ku,2,110,31,304,Cok
2024-10-23 03:00:00,41.0202026367188,29.1082763671875,sxk9q7,7,68,31,15,Az
2024-10-13 21:00:00,41.1135864257813,28.5040283203125,sxk3bs,38,141,85,52,Az
2024-10-03 09:00:00,41.0366821289063,29.0863037109375,sxk9my,3,42,22,57,Az
2024-10-30 06:00:00,41.1300659179688,28.2183837890625,sxk1fp,44,140,80,41,Az
2024-10-25 21:00:00,40.8883666992188,29.3499755859375,sxkbeg,16,101,60,49,Az
2024-10-18 05:00:00,41.0366821289063,28.8995361328125,sxk93w,6,75,29,103,Orta
2024-10-09 06:00:00,41.2619018554688,28.0316162109375,sx7ftz,44,129,73,41,Az
2024-10-22 07:00:00,41.1904907226563,28.0865478515625,sx7fr4,61,152,91,72,Az
2024-10-13 05:00:00,40.9652709960938,29.1192626953125,sxk9n9,8,69,39,20,Az
2024-10-18 21:00:00,40.8718872070313,29.2291259765625,sxkb90,4,100,55,72,Az
2024-10-05 01:00:00,40.9982299804688,29.1741943359375,sxk9pz,5,55,26,19,Az
2024-10-28 11:00:00,40.9872436523438,28.6798095703125,sxk3ht,9,93,60,183,Orta
2024-10-22 20:00:00,41.1245727539063,28.9434814453125,sxk9fw,40,106,69,248,Orta
2024-10-24 03:00:00,41.0202026367188,29.1522216796875,sxk9r7,11,68,28,6,Az
2024-10-20 16:00:00,41.0421752929688,28.0206298828125,sx7cmx,61,140,98,27,Az
2024-10-11 23:00:00,41.1685180664063,29.2510986328125,sxkf1w,54,165,86,200,Orta
2024-10-12 20:00:00,41.0037231445313,28.7677001953125,sxk3q8,16,55,35,34,Az
2024-10-30 20:00:00,41.2399291992188,28.7567138671875,sxk6w7,54,167,91,141,Orta
2024-10-16 00:00:00,41.1410522460938,28.2403564453125,sxk449,88,88,88,1,Az
2024-10-18 18:00:00,41.0147094726563,28.9215087890625,sxk964,2,66,24,106,Orta
2024-10-14 16:00:00,41.1849975585938,29.0423583984375,sxkdkc,2,54,21,84,Az
2024-10-09 09:00:00,41.1520385742188,29.2730712890625,sxkf45,66,177,101,278,Orta
2024-10-03 02:00:00,41.0971069335938,29.0203857421875,sxk9u3,6,150,88,38,Az
2024-10-31 02:00:00,40.8554077148438,29.3170166015625,sxkb7j,47,118,84,14,Az
2024-10-04 01:00:00,41.1410522460938,28.8116455078125,sxk6p9,35,146,83,139,Orta
2024-10-09 03:00:00,41.0531616210938,28.8116455078125,sxk3x9,7,141,78,128,Orta
2024-10-10 16:00:00,40.9872436523438,28.8885498046875,sxk91m,2,76,31,132,Orta
2024-10-21 08:00:00,40.8938598632813,29.1741943359375,sxk8xu,4,105,46,233,Orta
2024-10-01 07:00:00,41.2399291992188,28.5589599609375,sxk69g,32,129,90,21,Az
2024-10-05 10:00:00,41.0751342773438,29.0753173828125,sxk9tt,5,66,27,55,Az
2024-10-08 00:00:00,40.9103393554688,29.2071533203125,sxkb8x,3,130,69,233,Orta
2024-10-06 02:00:00,40.9487915039063,29.2950439453125,sxkbfw,2,54,36,8,Az
2024-10-06 15:00:00,41.0421752929688,29.1961669921875,sxkc2r,63,146,101,37,Az
2024-10-09 00:00:00,41.2289428710938,28.6138916015625,sxk6e1,45,136,88,55,Az
2024-10-05 18:00:00,41.0147094726563,29.1741943359375,sxk9rf,2,51,23,129,Orta
2024-10-23 03:00:00,41.0916137695313,29.0313720703125,sxk9u8,14,173,92,82,Az
2024-10-07 23:00:00,41.0641479492188,28.3062744140625,sxk1s5,64,126,89,35,Az
2024-10-08 04:00:00,41.1135864257813,28.9654541015625,sxk9gh,47,70,61,5,Az
2024-10-16 07:00:00,40.9542846679688,29.0753173828125,sxk8vx,11,74,49,21,Az
2024-10-21 03:00:00,41.0037231445313,28.8446044921875,sxk922,6,59,27,17,Az
2024-10-31 04:00:00,41.0751342773438,28.9434814453125,sxk9dt,2,53,27,25,Az
2024-10-29 06:00:00,41.0806274414063,28.7677001953125,sxk3ww,7,84,40,39,Az
2024-10-15 06:00:00,41.1026000976563,28.8446044921875,sxk9b6,53,74,62,12,Az
2024-10-30 05:00:00,40.9927368164063,27.9766845703125,sx7chw,21,105,63,27,Az
2024-10-13 03:00:00,41.1630249023438,28.3612060546875,sxk4jm,70,138,102,12,Az
2024-10-06 06:00:00,41.0861206054688,28.9984130859375,sxk9ez,4,47,25,17,Az
2024-10-09 02:00:00,41.0366821289063,28.8555908203125,sxk92w,2,66,24,19,Az
2024-10-06 12:00:00,40.9158325195313,29.2950439453125,sxkbf8,3,49,20,70,Az
2024-10-16 19:00:00,41.1300659179688,28.4820556640625,sxk3bp,41,77,60,13,Az
2024-10-05 23:00:00,41.0531616210938,28.3941650390625,sxk1w1,20,101,74,25,Az
2024-10-24 02:00:00,41.0806274414063,28.5150146484375,sxk38y,45,102,80,12,Az
2024-10-01 13:00:00,41.2399291992188,29.0423583984375,sxkdsg,32,110,57,31,Az
2024-10-01 03:00:00,41.0531616210938,29.2840576171875,sxkcd3,36,119,75,11,Az
2024-10-04 13:00:00,41.0586547851563,28.7237548828125,sxk3td,4,110,31,81,Az
2024-10-31 20:00:00,41.1740112304688,28.5589599609375,sxk61z,71,168,95,94,Az
2024-10-17 10:00:00,41.1465454101563,29.0203857421875,sxkdh6,2,66,18,22,Az
2024-10-22 21:00:00,41.0037231445313,29.1192626953125,sxk9q8,6,155,80,458,Cok
2024-10-17 12:00:00,41.0311889648438,29.0643310546875,sxk9mm,4,61,27,36,Az
2024-10-24 10:00:00,41.2344360351563,28.9215087890625,sxkdd4,66,187,99,329,Cok
2024-10-21 00:00:00,41.0256958007813,28.8226318359375,sxk3ru,6,70,25,17,Az
2024-10-14 06:00:00,41.0586547851563,29.0972900390625,sxk9w4,5,62,29,34,Az
2024-10-05 04:00:00,40.9542846679688,29.2181396484375,sxkbbz,1,171,58,46,Az
2024-10-30 18:00:00,41.0037231445313,29.0093994140625,sxk9k0,47,74,60,10,Az
2024-10-21 18:00:00,41.1575317382813,29.6246337890625,sxm44h,75,81,78,2,Az
2024-10-04 18:00:00,41.0311889648438,29.2730712890625,sxkc6j,18,155,81,478,Cok
2024-10-21 19:00:00,41.0421752929688,28.7457275390625,sxk3qp,44,52,48,6,Az
2024-10-19 22:00:00,41.0806274414063,28.2183837890625,sxk1dn,10,121,74,61,Az
2024-10-27 20:00:00,41.2838745117188,28.0206298828125,sx7fve,27,89,60,16,Az
2024-10-08 13:00:00,41.0256958007813,28.8006591796875,sxk3rk,2,49,18,81,Az
2024-10-27 04:00:00,41.1135864257813,29.2950439453125,sxkcfs,35,149,95,37,Az
2024-10-10 14:00:00,41.0751342773438,28.7896728515625,sxk3xj,1,88,26,305,Cok
2024-10-01 11:00:00,40.9817504882813,28.7677001953125,sxk3ns,4,87,27,150,Orta
2024-10-25 01:00:00,41.0641479492188,28.4930419921875,sxk387,71,118,86,11,Az
2024-10-13 07:00:00,41.0531616210938,28.9215087890625,sxk9d1,7,41,26,9,Az
2024-10-29 04:00:00,41.1355590820313,29.0313720703125,sxkdh8,41,95,62,12,Az
2024-10-07 08:00:00,40.8718872070313,29.3939208984375,sxkbsb,14,135,65,632,Cok
2024-10-02 14:00:00,40.8609008789063,29.2730712890625,sxkb6n,2,107,49,350,Cok
2024-10-22 05:00:00,41.0311889648438,29.0533447265625,sxk9mj,3,48,21,11,Az
2024-10-15 03:00:00,41.2014770507813,28.6138916015625,sxk67h,48,117,84,8,Az
2024-10-11 18:00:00,41.0971069335938,28.8555908203125,sxk9b9,17,102,71,124,Orta
2024-10-18 11:00:00,41.0971069335938,28.6248779296875,sxk3g3,44,134,82,153,Orta
2024-10-09 12:00:00,40.9927368164063,28.8555908203125,sxk90w,1,98,33,545,Cok
2024-10-12 08:00:00,40.9597778320313,29.2071533203125,sxkc08,7,92,41,47,Az
2024-10-10 03:00:00,41.0806274414063,28.9654541015625,sxk9en,8,141,60,51,Az
2024-10-17 07:00:00,41.1630249023438,28.0975341796875,sx7fpm,105,114,109,2,Az
2024-10-13 21:00:00,41.1355590820313,29.0203857421875,sxkdh2,14,103,56,94,Az
2024-10-28 23:00:00,41.1135864257813,28.6248779296875,sxk3gk,28,100,68,30,Az
2024-10-22 09:00:00,41.1520385742188,28.8995361328125,sxkd1e,49,102,73,175,Orta
2024-10-17 14:00:00,41.0476684570313,29.1302490234375,sxk9wb,60,141,92,214,Orta
2024-10-10 13:00:00,40.9982299804688,29.1851806640625,sxkc0p,4,76,29,106,Orta
2024-10-26 17:00:00,41.0751342773438,28.0975341796875,sx7cxm,60,132,93,17,Az
2024-10-15 11:00:00,40.8444213867188,29.4158935546875,sxkbm7,57,152,89,328,Cok
2024-10-09 07:00:00,40.9707641601563,29.0643310546875,sxk9j6,2,53,24,156,Orta
2024-10-20 18:00:00,40.9982299804688,29.0533447265625,sxk9jp,2,115,39,332,Cok
2024-10-12 03:00:00,41.1135864257813,28.9764404296875,sxk9gk,12,94,50,11,Az
2024-10-01 08:00:00,41.0092163085938,28.7896728515625,sxk3r1,3,52,19,214,Orta
2024-10-12 21:00:00,41.0421752929688,28.8775634765625,sxk93p,4,36,14,63,Az
2024-10-22 07:00:00,41.0806274414063,28.2073974609375,sxk19y,16,123,70,117,Orta
2024-10-28 22:00:00,40.9707641601563,29.0753173828125,sxk9jd,6,42,22,26,Az
2024-10-11 18:00:00,41.0971069335938,29.0863037109375,sxk9vc,1,27,11,35,Az
2024-10-23 20:00:00,41.0147094726563,28.8116455078125,sxk3rd,8,134,59,349,Cok
2024-10-15 15:00:00,40.8993530273438,29.3719482421875,sxkbsm,3,155,68,532,Cok
2024-10-06 23:00:00,41.0476684570313,29.1961669921875,sxkc82,19,162,100,109,Orta
2024-10-04 10:00:00,40.9158325195313,29.3170166015625,sxkbg0,1,124,53,377,Cok
2024-10-06 03:00:00,41.1026000976563,28.5919189453125,sxk3fd,73,152,96,16,Az
2024-10-18 13:00:00,40.9323120117188,29.4049072265625,sxkbv5,31,162,96,155,Orta
2024-10-23 13:00:00,41.1520385742188,28.1414794921875,sxk407,67,155,95,101,Orta
2024-10-16 14:00:00,41.2289428710938,28.8226318359375,sxk6xc,2,128,69,83,Az
2024-10-16 20:00:00,40.8828735351563,29.3829345703125,sxkbsd,52,136,90,319,Cok
2024-10-30 13:00:00,41.0916137695313,28.9324951171875,sxk9f2,4,147,67,478,Cok
2024-10-04 23:00:00,40.9652709960938,29.2620849609375,sxkc1c,8,70,27,4,Az
2024-10-07 12:00:00,40.9762573242188,29.0863037109375,sxk9jg,1,54,23,76,Az
2024-10-21 06:00:00,41.0751342773438,28.0975341796875,sx7cxm,40,98,78,9,Az
2024-10-13 08:00:00,40.9158325195313,29.1741943359375,sxk8zb,5,134,55,187,Orta
2024-10-07 06:00:00,40.9103393554688,29.3170166015625,sxkbep,6,71,28,257,Orta
2024-10-03 15:00:00,41.1080932617188,29.4268798828125,sxkcve,23,113,68,43,Az
2024-10-28 21:00:00,41.1300659179688,28.8446044921875,sxk9br,14,72,49,20,Az
2024-10-21 09:00:00,40.9378051757813,29.1522216796875,sxk8zk,3,45,22,99,Az
2024-10-22 14:00:00,40.8663940429688,29.2730712890625,sxkb6p,2,104,36,860,Cok
2024-10-20 06:00:00,41.0916137695313,28.9215087890625,sxk9f0,4,142,68,131,Orta
2024-10-10 17:00:00,41.1904907226563,29.2181396484375,sxkf2f,82,196,116,17,Az
2024-10-13 16:00:00,41.0531616210938,28.9324951171875,sxk9d3,4,95,36,93,Az
2024-10-03 16:00:00,41.1959838867188,28.6688232421875,sxk6k7,30,70,45,19,Az
2024-10-09 21:00:00,40.9158325195313,29.3389892578125,sxkbg8,13,118,61,85,Az
2024-10-11 11:00:00,41.1080932617188,28.1085205078125,sx7cze,30,102,59,20,Az
2024-10-28 04:00:00,40.9982299804688,27.9766845703125,sx7chx,16,110,65,23,Az
2024-10-13 00:00:00,40.8828735351563,29.2181396484375,sxkb8f,26,82,49,29,Az
2024-10-22 20:00:00,40.9158325195313,29.2950439453125,sxkbf8,2,58,19,83,Az
2024-10-28 13:00:00,41.0037231445313,28.9215087890625,sxk960,1,86,26,103,Orta
2024-10-15 08:00:00,41.1520385742188,29.6136474609375,sxm41g,60,127,91,13,Az
2024-10-25 18:00:00,41.0641479492188,28.9764404296875,sxk9e7,2,98,29,330,Cok
2024-10-16 12:00:00,41.0311889648438,29.0533447265625,sxk9mj,5,47,23,46,Az
2024-10-23 00:00:00,41.1685180664063,29.5037841796875,sxkfpq,73,109,90,4,Az
2024-10-22 05:00:00,41.0751342773438,28.7127685546875,sxk3tm,12,65,27,6,Az
2024-10-15 07:00:00,41.0531616210938,28.7457275390625,sxk3w1,26,76,47,25,Az
2024-10-14 22:00:00,40.9487915039063,29.4049072265625,sxkbvn,10,98,44,9,Az
2024-10-24 06:00:00,41.1959838867188,29.0093994140625,sxkdk5,14,60,35,22,Az
2024-10-19 09:00:00,41.0586547851563,29.0972900390625,sxk9w4,2,57,28,27,Az
2024-10-10 13:00:00,41.0476684570313,29.0643310546875,sxk9t2,3,42,24,35,Az
2024-10-04 23:00:00,41.0476684570313,28.8775634765625,sxk990,4,132,57,101,Orta
2024-10-25 02:00:00,41.0531616210938,29.1961669921875,sxkc83,78,107,97,17,Az
2024-10-19 00:00:00,41.0366821289063,28.9324951171875,sxk96q,1,115,54,285,Orta
2024-10-05 03:00:00,41.0256958007813,29.1741943359375,sxk9ru,3,114,62,43,Az
2024-10-11 00:00:00,40.8993530273438,29.1412353515625,sxk8xj,45,78,64,19,Az
2024-10-05 19:00:00,41.0092163085938,28.8116455078125,sxk3r9,2,124,29,378,Cok
2024-10-06 22:00:00,41.0421752929688,28.9764404296875,sxk97r,6,57,27,48,Az
2024-10-18 14:00:00,41.1959838867188,28.7457275390625,sxk6q5,10,62,35,22,Az
2024-10-23 07:00:00,41.1245727539063,28.4820556640625,sxk3bn,5,117,53,88,Az
2024-10-07 16:00:00,40.9432983398438,29.4049072265625,sxkbvj,43,108,73,51,Az
2024-10-21 05:00:00,41.1190795898438,28.8555908203125,sxk9bt,9,158,65,70,Az
2024-10-05 08:00:00,41.0092163085938,28.8665771484375,sxk92c,3,68,24,92,Az
2024-10-04 02:00:00,41.0037231445313,28.8995361328125,sxk938,9,133,47,58,Az
2024-10-05 01:00:00,41.0806274414063,28.9105224609375,sxk99y,3,86,36,69,Az
2024-10-24 21:00:00,41.1685180664063,29.5037841796875,sxkfpq,54,108,75,8,Az
2024-10-28 09:00:00,41.0586547851563,29.0313720703125,sxk9sd,2,72,28,53,Az
2024-10-24 10:00:00,41.1355590820313,29.0643310546875,sxkdj2,27,66,41,19,Az
2024-10-14 16:00:00,41.0861206054688,28.8885498046875,sxk99r,2,136,27,315,Cok
2024-10-31 05:00:00,41.0806274414063,28.9874267578125,sxk9ew,2,48,22,51,Az
2024-10-23 15:00:00,41.1849975585938,28.5589599609375,sxk63c,72,105,91,10,Az
2024-10-04 20:00:00,41.0806274414063,28.6248779296875,sxk3eq,3,111,55,172,Orta
2024-10-11 01:00:00,41.0751342773438,29.3060302734375,sxkcdv,57,133,82,10,Az
2024-10-19 08:00:00,41.1630249023438,28.0975341796875,sx7fpm,74,127,96,3,Az
2024-10-14 10:00:00,41.0476684570313,29.1302490234375,sxk9wb,3,218,50,241,Orta
2024-10-31 14:00:00,40.8609008789063,29.3170166015625,sxkb7n,17,106,61,76,Az
2024-10-11 10:00:00,41.1959838867188,28.8665771484375,sxkd2g,30,135,88,176,Orta
2024-10-09 03:00:00,41.1080932617188,29.4268798828125,sxkcve,62,122,95,4,Az
2024-10-13 06:00:00,41.1740112304688,28.1195068359375,sx7fpz,72,147,94,20,Az
2024-10-19 11:00:00,40.8773803710938,29.2291259765625,sxkb91,3,101,27,109,Orta
2024-10-07 14:00:00,41.0586547851563,28.6578369140625,sxk3s4,6,143,51,442,Cok
2024-10-27 04:00:00,41.2014770507813,28.7457275390625,sxk6qh,20,49,33,4,Az
2024-10-14 18:00:00,41.1520385742188,29.2620849609375,sxkf1g,73,155,101,50,Az
2024-10-27 17:00:00,41.0147094726563,28.6468505859375,sxk37f,3,116,46,282,Orta
2024-10-12 06:00:00,40.9213256835938,29.1522216796875,sxk8z3,8,123,57,203,Orta
2024-10-02 22:00:00,41.2344360351563,28.5589599609375,sxk69f,62,113,80,7,Az
2024-10-26 22:00:00,41.0586547851563,28.5369873046875,sxk396,6,111,68,29,Az
2024-10-11 20:00:00,40.9268188476563,29.4378662109375,sxkbvf,63,169,107,144,Orta
2024-10-30 10:00:00,41.0531616210938,28.3721923828125,sxk1t9,3,96,44,102,Orta
2024-10-10 02:00:00,41.1410522460938,29.4598388671875,sxkfn3,66,127,84,4,Az
2024-10-03 01:00:00,40.9872436523438,28.8885498046875,sxk91m,7,97,43,29,Az
2024-10-28 15:00:00,41.0421752929688,28.0206298828125,sx7cmx,78,137,101,15,Az
2024-10-18 09:00:00,41.1630249023438,28.9874267578125,sxkd5t,34,46,40,2,Az
2024-10-19 21:00:00,41.0641479492188,28.9324951171875,sxk9d7,2,42,18,39,Az
2024-10-24 20:00:00,41.0476684570313,28.9984130859375,sxk9eb,3,39,15,57,Az
2024-10-02 19:00:00,40.9323120117188,29.2071533203125,sxkbbe,4,124,50,330,Cok
2024-10-05 19:00:00,41.0421752929688,28.6248779296875,sxk37r,2,90,40,131,Orta
2024-10-26 22:00:00,41.1135864257813,28.6358642578125,sxk3gs,40,138,76,75,Az
2024-10-18 03:00:00,40.9597778320313,28.8446044921875,sxk902,10,30,16,2,Az
2024-10-05 08:00:00,41.0476684570313,28.9544677734375,sxk9db,3,36,19,20,Az
2024-10-21 11:00:00,41.1959838867188,28.7457275390625,sxk6q5,11,74,37,20,Az
2024-10-17 00:00:00,41.0916137695313,28.8116455078125,sxk3z8,6,173,91,200,Orta
2024-10-12 04:00:00,41.2289428710938,28.4930419921875,sxk683,35,101,63,3,Az
2024-10-23 13:00:00,40.9597778320313,29.1961669921875,sxkc02,12,70,42,4,Az
2024-10-02 22:00:00,41.1904907226563,28.0755615234375,sx7fqf,54,54,54,1,Az
2024-10-23 03:00:00,41.0202026367188,28.5589599609375,sxk33g,23,113,55,35,Az
2024-10-17 23:00:00,40.9872436523438,29.2071533203125,sxkc0t,8,77,41,61,Az
2024-10-05 18:00:00,40.9872436523438,29.0753173828125,sxk9jt,2,87,25,215,Orta
2024-10-01 14:00:00,40.9323120117188,29.3719482421875,sxkbu7,65,144,95,74,Az
2024-10-27 03:00:00,40.9323120117188,29.4158935546875,sxkbv7,65,127,85,13,Az
2024-10-13 12:00:00,41.0366821289063,28.9105224609375,sxk93y,3,111,43,140,Orta
2024-10-17 21:00:00,41.2564086914063,28.5919189453125,sxk6dw,51,100,84,7,Az
2024-10-19 14:00:00,40.9707641601563,29.2510986328125,sxkc1d,1,129,40,488,Cok
2024-10-05 07:00:00,41.0256958007813,28.8006591796875,sxk3rk,2,47,18,103,Orta
2024-10-11 22:00:00,41.0092163085938,29.0533447265625,sxk9m1,2,48,23,28,Az
2024-10-01 12:00:00,40.9872436523438,27.9766845703125,sx7cht,2,76,28,43,Az
2024-10-12 11:00:00,40.9652709960938,28.8446044921875,sxk903,7,70,24,17,Az
2024-10-26 10:00:00,41.2069702148438,28.8226318359375,sxk6rv,34,154,80,195,Orta
2024-10-22 00:00:00,41.1190795898438,28.9654541015625,sxk9gj,9,70,42,8,Az
2024-10-31 02:00:00,40.8663940429688,29.2510986328125,sxkb3x,55,92,73,6,Az
2024-10-06 02:00:00,40.8279418945313,29.4378662109375,sxkbmb,39,175,97,60,Az
2024-10-23 20:00:00,41.1026000976563,28.3062744140625,sxk1u4,56,142,86,63,Az
2024-10-12 03:00:00,41.0751342773438,29.3170166015625,sxkcej,54,134,83,12,Az
2024-10-13 05:00:00,41.0751342773438,29.0753173828125,sxk9tt,12,79,29,10,Az
2024-10-26 11:00:00,40.9707641601563,29.2620849609375,sxkc1f,1,131,52,614,Cok
2024-10-02 13:00:00,40.9432983398438,29.1302490234375,sxk8yv,2,102,41,629,Cok
2024-10-21 12:00:00,41.1300659179688,29.1522216796875,sxk9zr,29,83,60,35,Az
2024-10-29 16:00:00,41.1959838867188,28.6248779296875,sxk677,65,92,77,6,Az
2024-10-19 11:00:00,41.0202026367188,28.9654541015625,sxk975,3,80,26,192,Orta
2024-10-19 20:00:00,41.2124633789063,28.5919189453125,sxk66w,67,149,97,59,Az
2024-10-03 06:00:00,40.9542846679688,29.1632080078125,sxk8zx,9,112,53,121,Orta
2024-10-29 05:00:00,41.1685180664063,29.0533447265625,sxkdjn,16,48,35,12,Az
2024-10-12 08:00:00,41.0476684570313,28.5479736328125,sxk398,30,121,80,55,Az
2024-10-29 18:00:00,40.8938598632813,29.2291259765625,sxkb9h,2,127,49,386,Cok
